tcpdump: data link type LINUX_SLL2
tcpdump: verbose output suppressed, use -v[v]... for full protocol decode
listening on any, link-type LINUX_SLL2 (Linux cooked v2), snapshot length 262144 bytes
 00:00:00.000000 eth0  M   IP 10.0.23.2 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:00.480203 eth1  Out IP 10.0.34.2 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:01.090838 eth2  Out IP 10.0.35.2 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:01.090935 eth0  Out IP 10.0.23.3 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:01.090973 eth3  Out IP 10.0.13.3 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:02.181625 eth0  Out IP 10.0.23.3 > 224.0.0.5: OSPFv2, LS-Update, length 76
 00:00:02.181706 eth3  Out IP 10.0.13.3 > 224.0.0.5: OSPFv2, LS-Update, length 76
 00:00:02.501563 eth0  M   IP 10.0.23.2 > 224.0.0.5: OSPFv2, LS-Ack, length 44
 00:00:03.267020 eth2  M   IP 10.0.35.3 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:03.911499 eth3  M   IP 10.0.13.2 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:03.912723 eth3  M   IP 10.0.13.2 > 224.0.0.5: OSPFv2, LS-Ack, length 44
 00:00:04.999424 eth0  M   IP 10.0.23.2 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:06.091411 eth2  Out IP 10.0.35.2 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:06.091544 eth3  Out IP 10.0.13.3 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:06.091615 eth0  Out IP 10.0.23.3 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:08.266347 eth2  M   IP 10.0.35.3 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:08.910949 eth3  M   IP 10.0.13.2 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:09.614871 eth1  Out IP 10.0.34.2 > 224.0.0.5: OSPFv2, Hello, length 44
 00:00:09.999961 eth0  M   IP 10.0.23.2 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:10.202819 eth0  Out IP 10.0.23.3 > 224.0.0.5: OSPFv2, LS-Update, length 88
 00:00:10.202920 eth3  Out IP 10.0.13.3 > 224.0.0.5: OSPFv2, LS-Update, length 88
 00:00:10.203153 eth3  M   IP 10.0.13.2 > 224.0.0.5: OSPFv2, LS-Update, length 88
 00:00:10.442606 eth0  M   IP 10.0.23.2 > 224.0.0.5: OSPFv2, LS-Update, length 120
 00:00:10.442833 eth3  M   IP 10.0.13.2 > 224.0.0.5: OSPFv2, LS-Update, length 120
 00:00:10.442855 eth3  Out IP 10.0.13.3 > 224.0.0.5: OSPFv2, LS-Update, length 120
 00:00:11.091358 eth2  Out IP 10.0.35.2 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:11.091491 eth0  Out IP 10.0.23.3 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:11.091541 eth3  Out IP 10.0.13.3 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:11.092941 eth0  Out IP 10.0.23.3 > 224.0.0.5: OSPFv2, LS-Ack, length 64
 00:00:11.412971 eth3  M   IP 10.0.13.2 > 224.0.0.5: OSPFv2, LS-Ack, length 84
 00:00:12.182331 eth1  M   IP 10.0.34.3 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:12.182693 eth1  Out IP 10.0.34.2 > 10.0.34.3: OSPFv2, Database Description, length 32
 00:00:12.182830 eth1  In  IP 10.0.34.3 > 10.0.34.2: OSPFv2, Database Description, length 32
 00:00:12.183163 eth1  Out IP 10.0.34.2 > 10.0.34.3: OSPFv2, Database Description, length 372
 00:00:12.183391 eth1  In  IP 10.0.34.3 > 10.0.34.2: OSPFv2, Database Description, length 372
 00:00:12.183438 eth1  In  IP 10.0.34.3 > 10.0.34.2: OSPFv2, LS-Update, length 60
 00:00:12.183572 eth1  Out IP 10.0.34.2 > 10.0.34.3: OSPFv2, Database Description, length 32
 00:00:12.183643 eth1  Out IP 10.0.34.2 > 10.0.34.3: OSPFv2, LS-Ack, length 44
 00:00:12.502022 eth0  M   IP 10.0.23.2 > 224.0.0.5: OSPFv2, LS-Ack, length 44
 00:00:12.502154 eth1  M   IP 10.0.34.3 > 224.0.0.5: OSPFv2, LS-Update, length 60
 00:00:12.502187 eth0  M   IP 10.0.23.2 > 224.0.0.5: OSPFv2, LS-Update, length 60
 00:00:12.502276 eth0  Out IP 10.0.23.3 > 224.0.0.5: OSPFv2, LS-Update, length 60
 00:00:12.502356 eth3  Out IP 10.0.13.3 > 224.0.0.5: OSPFv2, LS-Update, length 60
 00:00:12.502345 eth3  M   IP 10.0.13.2 > 224.0.0.5: OSPFv2, LS-Update, length 60
 00:00:13.268046 eth2  M   IP 10.0.35.3 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:13.910965 eth3  M   IP 10.0.13.2 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:13.912177 eth3  M   IP 10.0.13.2 > 224.0.0.5: OSPFv2, LS-Ack, length 44
 00:00:14.615605 eth1  Out IP 10.0.34.2 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:14.683368 eth1  Out IP 10.0.34.2 > 224.0.0.5: OSPFv2, LS-Ack, length 44

49 packets captured
49 packets received by filter
0 packets dropped by kernel
