tcpdump: data link type LINUX_SLL2
tcpdump: verbose output suppressed, use -v[v]... for full protocol decode
listening on any, link-type LINUX_SLL2 (Linux cooked v2), snapshot length 262144 bytes
 00:00:00.000000 eth0  Out IP 10.0.34.2 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:00.306397 eth2  M   IP 10.0.13.2 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:00.345736 eth3  M   IP 10.0.23.2 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:00.386220 eth2  Out IP 10.0.13.3 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:00.386383 eth1  Out IP 10.0.35.2 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:00.419046 eth0  M   IP 10.0.34.3 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:00.449679 eth1  M   IP 10.0.35.3 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:00.783624 eth3  Out IP 10.0.23.3 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:01.486963 eth2  Out IP 10.0.13.3 > 224.0.0.5: OSPFv2, LS-Update, length 76
 00:00:01.487418 eth3  M   IP 10.0.23.2 > 224.0.0.5: OSPFv2, LS-Update, length 76
 00:00:01.487578 eth3  Out IP 10.0.23.3 > 224.0.0.5: OSPFv2, LS-Update, length 76
 00:00:02.807834 eth2  M   IP 10.0.13.2 > 224.0.0.5: OSPFv2, LS-Ack, length 44
 00:00:02.846227 eth3  Out IP 10.0.23.3 > 224.0.0.5: OSPFv2, LS-Ack, length 44
 00:00:05.306457 eth2  M   IP 10.0.13.2 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:05.345856 eth3  M   IP 10.0.23.2 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:05.386145 eth1  Out IP 10.0.35.2 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:05.386292 eth2  Out IP 10.0.13.3 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:05.449612 eth1  M   IP 10.0.35.3 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:05.783152 eth3  Out IP 10.0.23.3 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:09.040801 eth0  Out IP 10.0.34.2 > 224.0.0.5: OSPFv2, Hello, length 44
 00:00:09.536468 eth2  Out IP 10.0.13.3 > 224.0.0.5: OSPFv2, LS-Update, length 88
 00:00:09.536563 eth3  Out IP 10.0.23.3 > 224.0.0.5: OSPFv2, LS-Update, length 88
 00:00:09.536923 eth2  M   IP 10.0.13.2 > 224.0.0.5: OSPFv2, LS-Update, length 120
 00:00:09.536969 eth3  M   IP 10.0.23.2 > 224.0.0.5: OSPFv2, LS-Update, length 120
 00:00:09.537031 eth3  Out IP 10.0.23.3 > 224.0.0.5: OSPFv2, LS-Update, length 120
 00:00:10.305795 eth2  M   IP 10.0.13.2 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:10.308438 eth2  M   IP 10.0.13.2 > 224.0.0.5: OSPFv2, LS-Ack, length 44
 00:00:10.345822 eth3  M   IP 10.0.23.2 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:10.346116 eth3  Out IP 10.0.23.3 > 224.0.0.5: OSPFv2, LS-Ack, length 64
 00:00:10.346547 eth3  M   IP 10.0.23.2 > 224.0.0.5: OSPFv2, LS-Ack, length 44
 00:00:10.385300 eth2  Out IP 10.0.13.3 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:10.385384 eth1  Out IP 10.0.35.2 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:10.386497 eth2  Out IP 10.0.13.3 > 224.0.0.5: OSPFv2, LS-Ack, length 64
 00:00:10.418743 eth0  M   IP 10.0.34.3 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:10.418977 eth0  Out IP 10.0.34.2 > 10.0.34.3: OSPFv2, Database Description, length 32
 00:00:10.419035 eth0  In  IP 10.0.34.3 > 10.0.34.2: OSPFv2, Database Description, length 32
 00:00:10.419077 eth0  Out IP 10.0.34.2 > 10.0.34.3: OSPFv2, Database Description, length 372
 00:00:10.419096 eth0  Out IP 10.0.34.2 > 10.0.34.3: OSPFv2, LS-Update, length 60
 00:00:10.419119 eth0  In  IP 10.0.34.3 > 10.0.34.2: OSPFv2, Database Description, length 372
