tcpdump: data link type LINUX_SLL2
tcpdump: verbose output suppressed, use -v[v]... for full protocol decode
listening on any, link-type LINUX_SLL2 (Linux cooked v2), snapshot length 262144 bytes
 00:00:00.000000 eth2  M   IP 10.0.13.2 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:00.040312 eth3  M   IP 10.0.23.2 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:00.079572 eth1  Out IP 10.0.35.2 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:00.079679 eth2  Out IP 10.0.13.3 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:00.112573 eth0  M   IP 10.0.34.3 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:00.143878 eth1  M   IP 10.0.35.3 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:00.477416 eth3  Out IP 10.0.23.3 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:00.574262 eth0  Out IP 10.0.34.2 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:02.181199 eth2  Out IP 10.0.13.3 > 224.0.0.5: OSPFv2, LS-Update, length 76
 00:00:02.181315 eth3  Out IP 10.0.23.3 > 224.0.0.5: OSPFv2, LS-Update, length 76
 00:00:02.502509 eth2  M   IP 10.0.13.2 > 224.0.0.5: OSPFv2, LS-Ack, length 44
 00:00:02.540910 eth3  M   IP 10.0.23.2 > 224.0.0.5: OSPFv2, LS-Ack, length 44
 00:00:05.000137 eth2  M   IP 10.0.13.2 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:05.039617 eth3  M   IP 10.0.23.2 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:05.079898 eth1  Out IP 10.0.35.2 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:05.080000 eth2  Out IP 10.0.13.3 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:05.143324 eth1  M   IP 10.0.35.3 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:05.476978 eth3  Out IP 10.0.23.3 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:09.630255 eth0  Out IP 10.0.34.2 > 224.0.0.5: OSPFv2, Hello, length 44
 00:00:10.000005 eth2  M   IP 10.0.13.2 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:10.040295 eth3  M   IP 10.0.23.2 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:10.080212 eth1  Out IP 10.0.35.2 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:10.080295 eth2  Out IP 10.0.13.3 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:10.112768 eth0  M   IP 10.0.34.3 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:10.113131 eth0  In  IP 10.0.34.3 > 10.0.34.2: OSPFv2, LS-Update, length 76
 00:00:10.113157 eth0  Out IP 10.0.34.2 > 10.0.34.3: OSPFv2, Database Description, length 32
 00:00:10.113234 eth0  In  IP 10.0.34.3 > 10.0.34.2: OSPFv2, Database Description, length 32
 00:00:10.113282 eth0  Out IP 10.0.34.2 > 10.0.34.3: OSPFv2, Database Description, length 392
 00:00:10.113325 eth0  In  IP 10.0.34.3 > 10.0.34.2: OSPFv2, Database Description, length 392
 00:00:10.113355 eth0  Out IP 10.0.34.2 > 10.0.34.3: OSPFv2, Database Description, length 32
 00:00:10.143485 eth1  M   IP 10.0.35.3 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:10.180201 eth2  Out IP 10.0.13.3 > 224.0.0.5: OSPFv2, LS-Update, length 88
 00:00:10.180285 eth3  Out IP 10.0.23.3 > 224.0.0.5: OSPFv2, LS-Update, length 88
 00:00:10.180321 eth0  Out IP 10.0.34.2 > 224.0.0.5: OSPFv2, LS-Update, length 88
 00:00:10.477165 eth3  Out IP 10.0.23.3 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:12.501831 eth2  M   IP 10.0.13.2 > 224.0.0.5: OSPFv2, LS-Ack, length 44
 00:00:12.540276 eth3  M   IP 10.0.23.2 > 224.0.0.5: OSPFv2, LS-Ack, length 44
 00:00:12.613505 eth0  M   IP 10.0.34.3 > 224.0.0.5: OSPFv2, LS-Ack, length 44
 00:00:14.630685 eth0  Out IP 10.0.34.2 > 224.0.0.5: OSPFv2, Hello, length 48

39 packets captured
39 packets received by filter
0 packets dropped by kernel
