1782325678950|state=Missing|
1782325679111|state=Missing|
1782325679250|state=Missing|
1782325679387|state=Missing|
1782325679526|state=Missing|
1782325679669|state=Missing|
1782325679810|state=Missing|
1782325679949|state=Missing|
1782325680094|state=Missing|
1782325680244|state=Missing|
1782325680382|state=Missing|
1782325680528|state=Missing|
1782325680679|state=Missing|
1782325680819|state=Missing|
1782325680954|state=Missing|
1782325681098|state=Missing|
1782325681240|state=Missing|
1782325681380|state=Missing|
1782325681527|state=Missing|
1782325681662|state=Missing|
1782325681833|state=Missing|
1782325681968|state=Missing|
1782325682107|state=Missing|
1782325682254|state=Missing|
1782325682387|state=Missing|
1782325682526|state=Missing|
1782325682665|state=Missing|
1782325682799|state=Missing|
1782325682942|state=Missing|
1782325683092|state=Missing|
1782325683234|state=Missing|
1782325683379|state=Missing|
1782325683518|state=Missing|
1782325683656|state=Missing|
1782325683801|state=Missing|
1782325683940|state=Missing|
1782325684090|state=Missing|
1782325684213|state=Missing|
1782325684324|state=Missing|
1782325684445|state=Missing|
1782325684580|state=Missing|
1782325684720|state=Missing|
1782325684857|state=Missing|
1782325684994|state=Missing|
1782325685132|state=Missing|
1782325685272|state=Missing|
1782325685418|state=Missing|
1782325685562|state=Missing|
1782325685694|state=Missing|
1782325685834|state=Missing|
1782325685981|state=Missing|
1782325686121|state=Missing|
1782325686274|state=Missing|
1782325686409|state=Missing|
1782325686544|state=Missing|
1782325686685|state=Missing|
1782325686824|state=Missing|
1782325686944|state=Missing|
1782325687069|state=Missing|
1782325687181|state=Missing|
1782325687317|state=Missing|
1782325687453|state=Missing|
1782325687588|state=Missing|
1782325687729|state=Missing|
1782325687877|state=Missing|
1782325688013|state=Missing|
1782325688149|state=Missing|
1782325688292|state=Missing|
1782325688433|state=Missing|
1782325688573|state=Missing|
1782325688723|state=Missing|
1782325688833|state=Missing|
1782325688941|state=Missing|
1782325689064|state=Missing|
1782325689206|state=Missing|
1782325689352|state=Missing|
1782325689498|state=Missing|
1782325689636|state=Missing|
1782325689803|state=Missing|
1782325689941|state=Missing|
1782325690085|state=Missing|
1782325690228|state=Missing|
1782325690365|state=Missing|
1782325690510|state=Missing|
1782325690648|state=Missing|
1782325690779|state=Missing|
1782325690916|state=Missing|
1782325691074|state=Missing|
1782325691210|state=Missing|
1782325691341|state=Missing|
1782325691477|state=Missing|
1782325691601|state=Missing|
1782325691742|state=Missing|
1782325691875|state=Missing|
1782325692016|state=Missing|
1782325692153|state=Missing|
1782325692293|state=Missing|
1782325692427|state=Missing|
1782325692560|state=Missing|
1782325692698|state=Missing|
1782325692837|state=Missing|
1782325692972|state=Missing|
1782325693104|state=Missing|
1782325693243|state=Missing|
1782325693372|state=Missing|
1782325693492|state=Missing|
1782325693624|state=Missing|
1782325693747|state=Missing|
1782325693886|state=Missing|
1782325694027|state=Missing|
1782325694178|state=Missing|
1782325694323|state=Missing|
1782325694458|state=Missing|
1782325694598|state=Missing|
1782325694740|state=Missing|
1782325694886|state=Missing|
1782325695033|state=Missing|
1782325695164|state=Missing|
