tcpdump: data link type LINUX_SLL2
tcpdump: verbose output suppressed, use -v[v]... for full protocol decode
listening on any, link-type LINUX_SLL2 (Linux cooked v2), snapshot length 262144 bytes
 00:00:00.000000 eth0  Out IP 10.0.23.3 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:00.000122 eth2  Out IP 10.0.35.2 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:00.000177 eth3  Out IP 10.0.13.3 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:01.090120 eth1  M   IP 10.0.34.3 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:02.090505 eth0  Out IP 10.0.23.3 > 224.0.0.5: OSPFv2, LS-Update, length 76
 00:00:02.090602 eth3  Out IP 10.0.13.3 > 224.0.0.5: OSPFv2, LS-Update, length 76
 00:00:02.176295 eth2  M   IP 10.0.35.3 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:02.819901 eth3  M   IP 10.0.13.2 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:02.821130 eth3  M   IP 10.0.13.2 > 224.0.0.5: OSPFv2, LS-Ack, length 44
 00:00:03.908580 eth0  M   IP 10.0.23.2 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:03.909721 eth0  M   IP 10.0.23.2 > 224.0.0.5: OSPFv2, LS-Ack, length 44
 00:00:04.999143 eth2  Out IP 10.0.35.2 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:04.999216 eth0  Out IP 10.0.23.3 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:04.999257 eth3  Out IP 10.0.13.3 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:07.176410 eth2  M   IP 10.0.35.3 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:07.819525 eth3  M   IP 10.0.13.2 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:08.908766 eth0  M   IP 10.0.23.2 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:09.388654 eth1  Out IP 10.0.34.2 > 224.0.0.5: OSPFv2, Hello, length 44
 00:00:10.000122 eth0  Out IP 10.0.23.3 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:10.000174 eth3  Out IP 10.0.13.3 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:10.000204 eth2  Out IP 10.0.35.2 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:10.156573 eth0  Out IP 10.0.23.3 > 224.0.0.5: OSPFv2, LS-Update, length 88
 00:00:10.156660 eth3  Out IP 10.0.13.3 > 224.0.0.5: OSPFv2, LS-Update, length 88
 00:00:10.321169 eth3  M   IP 10.0.13.2 > 224.0.0.5: OSPFv2, LS-Ack, length 44
 00:00:10.321474 eth0  M   IP 10.0.23.2 > 224.0.0.5: OSPFv2, LS-Update, length 120
 00:00:10.321543 eth3  M   IP 10.0.13.2 > 224.0.0.5: OSPFv2, LS-Update, length 120
 00:00:10.321657 eth3  Out IP 10.0.13.3 > 224.0.0.5: OSPFv2, LS-Update, length 120
 00:00:11.089738 eth1  M   IP 10.0.34.3 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:11.090005 eth1  Out IP 10.0.34.2 > 10.0.34.3: OSPFv2, Database Description, length 32
 00:00:11.090096 eth1  In  IP 10.0.34.3 > 10.0.34.2: OSPFv2, Database Description, length 32
 00:00:11.090263 eth1  Out IP 10.0.34.2 > 10.0.34.3: OSPFv2, Database Description, length 372
 00:00:11.090314 eth1  In  IP 10.0.34.3 > 10.0.34.2: OSPFv2, Database Description, length 372
 00:00:11.090340 eth1  In  IP 10.0.34.3 > 10.0.34.2: OSPFv2, LS-Update, length 60
 00:00:11.090480 eth1  Out IP 10.0.34.2 > 10.0.34.3: OSPFv2, Database Description, length 32
 00:00:11.090549 eth1  Out IP 10.0.34.2 > 10.0.34.3: OSPFv2, LS-Ack, length 44
 00:00:11.410036 eth0  M   IP 10.0.23.2 > 224.0.0.5: OSPFv2, LS-Ack, length 44
 00:00:11.410309 eth0  M   IP 10.0.23.2 > 224.0.0.5: OSPFv2, LS-Update, length 60
 00:00:11.410320 eth1  M   IP 10.0.34.3 > 224.0.0.5: OSPFv2, LS-Update, length 60
 00:00:11.410440 eth3  Out IP 10.0.13.3 > 224.0.0.5: OSPFv2, LS-Update, length 60
 00:00:11.410467 eth3  M   IP 10.0.13.2 > 224.0.0.5: OSPFv2, LS-Update, length 60
 00:00:11.410514 eth1  Out IP 10.0.34.2 > 224.0.0.5: OSPFv2, LS-Update, length 60
 00:00:12.176306 eth2  M   IP 10.0.35.3 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:12.500663 eth0  Out IP 10.0.23.3 > 224.0.0.5: OSPFv2, LS-Ack, length 84
 00:00:12.819530 eth3  M   IP 10.0.13.2 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:12.820740 eth3  M   IP 10.0.13.2 > 224.0.0.5: OSPFv2, LS-Ack, length 84
 00:00:13.590877 eth1  Out IP 10.0.34.2 > 224.0.0.5: OSPFv2, LS-Ack, length 44
 00:00:13.908599 eth0  M   IP 10.0.23.2 > 224.0.0.5: OSPFv2, Hello, length 48
 00:00:14.388937 eth1  Out IP 10.0.34.2 > 224.0.0.5: OSPFv2, Hello, length 48

48 packets captured
48 packets received by filter
0 packets dropped by kernel
